Gender,Age,BMI,Duration,Heart Rate,Body Temperature,Calorie Consumption
male,26,24.84,7.0,86.0,39.5,20.0
male,26,24.75,13.0,93.0,39.9,55.0
female,54,21.72,24.0,96.0,40.7,133.0
male,46,24.36,26.0,107.0,40.9,184.0
female,27,21.05,15.0,101.0,40.1,84.0
female,30,21.6,15.0,95.0,39.9,76.0
male,73,27.42,5.0,85.0,38.9,27.0
female,58,25.22,20.0,100.0,40.7,118.0
male,26,23.52,7.0,85.0,39.3,19.0
female,28,23.61,28.0,106.0,40.4,173.0
female,46,20.83,10.0,88.0,40.2,46.0
female,38,24.44,27.0,112.0,40.7,187.0
female,53,22.21,17.0,104.0,40.5,110.0
female,58,24.61,6.0,91.0,39.6,30.0
female,50,25.11,24.0,109.0,40.8,166.0
male,51,25.73,4.0,78.0,38.8,11.0
male,30,27.11,10.0,91.0,39.8,42.0
male,64,25.25,16.0,92.0,40.3,94.0
male,59,25.98,26.0,110.0,40.6,212.0
male,42,26.01,10.0,89.0,39.9,45.0
female,25,20.42,29.0,102.0,40.6,164.0
female,31,23.53,19.0,105.0,40.6,113.0
female,68,22.39,24.0,100.0,40.5,146.0
male,61,26.04,9.0,87.0,39.6,44.0
male,34,24.96,21.0,105.0,40.4,132.0
male,35,26.53,6.0,87.0,39.3,21.0
female,36,21.3,20.0,93.0,40.1,97.0
female,49,24.02,3.0,79.0,38.6,11.0
male,42,27.77,29.0,114.0,41.1,230.0
male,26,26.31,29.0,116.0,40.8,220.0
male,30,24.59,4.0,83.0,38.6,11.0
female,22,23.11,28.0,114.0,40.7,190.0
female,23,22.14,20.0,100.0,40.2,108.0
female,21,23.85,27.0,110.0,40.7,167.0
male,20,23.87,22.0,107.0,40.7,128.0
male,48,25.59,11.0,90.0,39.6,49.0
female,66,22.99,21.0,104.0,40.3,136.0
female,61,24.14,26.0,115.0,40.6,200.0
female,64,22.1,1.0,86.0,38.0,5.0
female,32,23.05,6.0,79.0,39.6,20.0
female,62,23.88,27.0,113.0,40.6,198.0
female,43,24.11,10.0,90.0,39.9,45.0
female,34,24.86,7.0,93.0,39.8,35.0
female,50,22.51,24.0,99.0,40.2,141.0
female,21,23.56,23.0,103.0,40.6,133.0
male,68,25.74,14.0,90.0,40.2,79.0
male,36,25.75,17.0,101.0,40.4,102.0
male,34,24.38,18.0,93.0,40.5,79.0
male,46,24.16,23.0,106.0,40.5,150.0
male,20,26.4,2.0,78.0,37.9,3.0
female,25,23.62,6.0,91.0,39.3,26.0
male,32,24.28,10.0,85.0,39.9,30.0
female,44,24.11,25.0,100.0,40.8,138.0
male,33,24.99,29.0,113.0,40.6,219.0
female,65,23.62,14.0,86.0,39.8,65.0
male,52,24.44,15.0,100.0,40.2,96.0
female,61,24.71,28.0,109.0,40.7,184.0
female,31,25.07,20.0,96.0,40.4,102.0
female,65,22.72,9.0,81.0,39.4,36.0
female,25,22.37,19.0,105.0,40.5,116.0
male,44,25.68,26.0,103.0,40.8,165.0
female,42,23.83,8.0,92.0,39.5,39.0
female,45,24.11,1.0,80.0,37.7,3.0
male,38,25.97,7.0,98.0,39.4,40.0
female,67,24.3,13.0,82.0,39.9,55.0
female,27,22.68,27.0,110.0,40.8,175.0
male,31,24.02,21.0,100.0,40.4,102.0
male,25,24.16,19.0,93.0,40.4,67.0
male,44,24.69,4.0,90.0,39.1,18.0
male,42,24.52,30.0,110.0,41.1,217.0
female,66,24.16,28.0,116.0,40.8,215.0
female,48,22.05,4.0,93.0,39.0,20.0
male,41,24.8,6.0,84.0,39.3,18.0
male,76,26.19,29.0,107.0,41.3,261.0
female,22,23.14,21.0,98.0,40.7,108.0
female,42,24.06,28.0,111.0,41.0,189.0
female,21,24.28,29.0,112.0,41.0,188.0
male,22,24.03,19.0,98.0,40.4,82.0
female,67,23.6,12.0,86.0,40.2,55.0
male,24,25.38,27.0,107.0,40.8,161.0
male,49,26.13,11.0,83.0,39.7,36.0
male,42,26.63,14.0,95.0,40.2,79.0
male,48,25.28,19.0,101.0,40.9,116.0
female,75,23.92,2.0,75.0,37.9,7.0
female,77,24.24,29.0,115.0,41.2,231.0
female,69,23.8,3.0,82.0,38.5,12.0
female,69,24.77,29.0,109.0,41.0,202.0
female,27,21.8,10.0,92.0,39.7,46.0
male,63,26.99,13.0,93.0,40.3,72.0
female,58,24.16,8.0,80.0,39.8,29.0
female,73,25.04,22.0,100.0,40.8,142.0
female,32,22.86,21.0,102.0,40.6,121.0
male,24,26.22,17.0,102.0,40.2,88.0
male,73,26.86,27.0,106.0,40.8,228.0
male,25,24.11,28.0,112.0,40.8,186.0
female,40,23.05,21.0,108.0,40.6,138.0
female,26,23.72,29.0,111.0,40.8,188.0
female,26,23.14,12.0,82.0,39.6,42.0
female,52,21.94,28.0,106.0,40.8,184.0
male,20,23.8,11.0,95.0,40.0,44.0
male,20,26.55,2.0,81.0,38.0,4.0
male,43,24.69,2.0,74.0,38.7,4.0
female,44,21.99,25.0,111.0,40.9,175.0
female,29,22.38,2.0,77.0,38.1,6.0
male,21,23.24,12.0,86.0,40.0,28.0
female,73,24.91,17.0,97.0,40.2,100.0
female,27,21.8,16.0,106.0,40.2,97.0
female,40,21.88,15.0,96.0,39.7,80.0
male,21,24.49,30.0,113.0,41.0,200.0
male,53,25.66,26.0,110.0,40.6,203.0
male,28,23.31,12.0,90.0,40.2,38.0
female,32,25.36,7.0,95.0,39.4,33.0
female,47,22.79,14.0,83.0,40.4,54.0
male,21,25.14,26.0,102.0,41.0,127.0
female,51,24.46,26.0,114.0,40.8,190.0
female,22,21.71,30.0,99.0,40.7,155.0
female,39,23.51,16.0,97.0,40.5,85.0
male,70,27.02,13.0,94.0,39.9,79.0
male,25,24.88,2.0,79.0,38.2,4.0
female,29,24.91,18.0,95.0,40.3,88.0
male,57,25.73,9.0,83.0,39.6,36.0
male,46,25.54,23.0,105.0,40.7,152.0
male,33,25.01,14.0,99.0,40.1,69.0
female,48,20.54,23.0,104.0,40.7,149.0
male,25,23.62,19.0,96.0,40.7,84.0
female,39,24.3,16.0,94.0,40.1,80.0
female,75,23.8,9.0,89.0,39.7,46.0
female,52,24.24,24.0,97.0,40.8,135.0
female,53,23.31,4.0,83.0,39.2,17.0
female,41,23.05,10.0,91.0,39.7,46.0
male,34,25.59,29.0,111.0,40.8,202.0
male,53,25.24,3.0,81.0,38.6,12.0
male,45,26.04,19.0,100.0,40.4,116.0
female,73,23.44,21.0,108.0,40.4,150.0
female,26,22.48,4.0,80.0,38.9,13.0
female,22,24.91,2.0,81.0,38.1,6.0
female,31,21.97,4.0,85.0,38.9,15.0
female,28,24.68,22.0,99.0,40.5,114.0
male,62,24.54,12.0,93.0,39.9,68.0
female,70,24.68,3.0,80.0,38.6,12.0
female,72,24.24,13.0,101.0,40.1,82.0
female,32,22.05,11.0,87.0,39.9,45.0
female,52,22.41,27.0,105.0,40.6,174.0
female,22,22.94,11.0,93.0,39.9,52.0
male,27,24.08,5.0,87.0,39.2,16.0
male,62,24.14,5.0,85.0,39.1,23.0
female,43,24.88,19.0,99.0,40.5,100.0
female,78,24.32,21.0,103.0,40.5,142.0
female,25,20.97,5.0,89.0,39.0,21.0
female,77,24.46,11.0,90.0,39.8,57.0
female,26,21.71,11.0,79.0,39.8,35.0
male,20,25.25,24.0,105.0,40.3,129.0
female,39,23.04,23.0,103.0,40.8,134.0
male,21,24.11,18.0,91.0,40.3,59.0
male,26,23.99,25.0,103.0,40.5,131.0
female,44,22.53,2.0,79.0,38.1,7.0
male,26,25.8,12.0,87.0,40.4,35.0
male,70,26.75,27.0,102.0,40.9,198.0
male,66,26.87,17.0,102.0,40.2,125.0
female,23,23.18,3.0,80.0,38.6,9.0
male,20,25.28,6.0,90.0,39.1,19.0
male,31,26.03,12.0,100.0,39.3,67.0
female,71,24.91,19.0,94.0,40.2,105.0
male,36,24.57,20.0,98.0,40.3,104.0
female,21,21.38,7.0,83.0,39.6,24.0
male,33,26.53,26.0,103.0,40.9,161.0
male,38,26.84,20.0,109.0,40.5,146.0
female,55,23.34,19.0,98.0,40.7,109.0
male,35,25.48,27.0,112.0,40.5,200.0
female,40,24.03,23.0,103.0,40.5,139.0
female,68,24.77,26.0,109.0,40.7,188.0
female,33,21.88,28.0,108.0,40.6,182.0
female,56,21.36,20.0,103.0,40.2,126.0
female,44,21.77,7.0,91.0,39.8,34.0
female,35,24.22,21.0,94.0,40.8,101.0
male,36,23.99,28.0,101.0,40.7,152.0
male,70,24.94,2.0,82.0,38.2,9.0
female,61,22.6,15.0,96.0,40.2,83.0
male,24,26.03,27.0,105.0,40.5,157.0
male,23,23.7,11.0,92.0,39.9,39.0
male,26,24.98,8.0,84.0,39.3,22.0
female,41,20.93,25.0,110.0,41.2,173.0
male,45,24.38,4.0,79.0,38.7,10.0
female,50,21.16,2.0,84.0,38.6,8.0
male,67,25.95,23.0,107.0,40.7,180.0
female,61,25.15,10.0,84.0,39.8,43.0
male,29,25.31,10.0,85.0,39.9,28.0
male,27,23.04,15.0,100.0,40.1,73.0
female,20,20.52,27.0,105.0,40.6,159.0
female,28,22.51,6.0,86.0,39.2,25.0
female,42,22.55,12.0,93.0,39.8,60.0
female,51,25.71,25.0,102.0,40.7,149.0
female,63,22.21,4.0,88.0,39.0,20.0
male,34,24.26,4.0,91.0,38.7,15.0
male,41,26.4,29.0,105.0,40.8,184.0
female,28,23.38,28.0,109.0,40.7,178.0
male,31,23.99,14.0,93.0,40.3,56.0
male,38,26.94,16.0,100.0,40.2,98.0
male,28,25.71,19.0,98.0,40.5,92.0
female,73,23.34,19.0,105.0,40.5,129.0
female,47,23.01,7.0,88.0,39.7,32.0
male,33,26.31,21.0,105.0,40.2,132.0
male,39,24.88,25.0,114.0,40.7,195.0
male,27,24.74,8.0,89.0,39.5,29.0
female,27,21.88,25.0,104.0,40.7,149.0
male,63,24.12,16.0,90.0,40.2,85.0
female,31,24.27,6.0,84.0,39.3,20.0
male,29,25.85,5.0,79.0,39.3,9.0
female,37,22.99,25.0,109.0,40.5,162.0
female,54,22.32,10.0,92.0,39.9,50.0
female,28,24.03,24.0,105.0,40.6,144.0
female,39,22.89,18.0,95.0,40.4,89.0
male,59,25.46,8.0,86.0,39.8,37.0
female,71,21.05,20.0,99.0,40.9,123.0
male,51,23.72,17.0,105.0,40.4,115.0
male,47,26.86,29.0,116.0,40.8,252.0
female,29,22.07,6.0,88.0,38.9,26.0
male,29,26.88,25.0,101.0,40.7,137.0
female,24,24.69,6.0,83.0,39.2,23.0
male,76,24.44,6.0,79.0,39.2,24.0
female,25,23.51,14.0,97.0,39.8,69.0
female,53,25.03,5.0,88.0,39.1,22.0
male,55,26.58,6.0,89.0,39.2,30.0
male,38,24.96,27.0,100.0,40.6,155.0
male,55,24.05,6.0,87.0,39.4,27.0
male,50,25.49,7.0,95.0,39.4,41.0
female,53,22.58,13.0,86.0,40.1,58.0
male,46,26.37,23.0,114.0,39.9,176.0
male,31,27.06,21.0,99.0,40.7,116.0
male,35,25.39,17.0,101.0,39.7,92.0
male,36,24.68,24.0,106.0,40.4,147.0
female,40,22.6,18.0,96.0,40.6,92.0
male,65,26.3,24.0,98.0,40.5,166.0
female,42,22.72,3.0,88.0,38.7,14.0
male,57,26.54,30.0,117.0,41.3,272.0
female,38,22.22,1.0,81.0,37.9,4.0
female,28,23.73,25.0,102.0,40.6,143.0
male,70,25.98,9.0,82.0,39.8,40.0
female,21,22.68,11.0,86.0,40.0,44.0
male,44,24.86,9.0,80.0,40.0,24.0
male,57,25.15,25.0,107.0,40.6,190.0
female,55,23.71,24.0,96.0,40.7,132.0
male,26,25.25,19.0,95.0,40.4,79.0
male,35,25.03,16.0,93.0,40.4,69.0
female,27,24.26,1.0,85.0,37.1,4.0
female,44,23.46,21.0,99.0,40.8,117.0
male,70,26.32,7.0,92.0,39.1,43.0
female,79,21.48,10.0,88.0,39.9,52.0
female,40,22.58,28.0,109.0,40.7,186.0
male,50,24.54,26.0,97.0,40.8,148.0
male,42,26.28,22.0,106.0,40.3,148.0
male,70,26.59,15.0,100.0,40.1,111.0
male,71,25.22,9.0,87.0,39.8,48.0
male,63,28.16,8.0,82.0,39.6,36.0
female,47,24.77,3.0,85.0,39.0,12.0
male,51,26.3,15.0,99.0,40.4,92.0
male,57,25.97,22.0,96.0,40.7,140.0
male,78,26.17,6.0,79.0,39.2,26.0
female,79,22.57,19.0,103.0,40.1,126.0
female,67,24.73,14.0,97.0,39.9,83.0
female,20,25.08,6.0,92.0,39.3,27.0
female,21,23.19,7.0,93.0,39.5,33.0
male,56,23.89,24.0,108.0,40.8,181.0
male,28,25.5,18.0,94.0,40.1,79.0
male,32,25.73,9.0,93.0,39.8,39.0
male,52,26.56,7.0,95.0,39.7,41.0
female,21,23.39,4.0,87.0,38.9,15.0
female,39,21.86,15.0,93.0,40.1,71.0
male,46,25.2,18.0,101.0,40.5,112.0
female,21,23.38,23.0,104.0,40.4,131.0
male,52,23.3,27.0,111.0,41.1,207.0
female,36,24.35,2.0,91.0,38.6,9.0
male,22,23.85,6.0,78.0,39.5,8.0
female,27,22.41,29.0,114.0,40.8,198.0
male,69,26.88,11.0,92.0,39.9,67.0
male,67,25.45,20.0,100.0,40.6,141.0
female,51,24.16,12.0,96.0,40.1,64.0
male,26,23.51,22.0,96.0,40.7,91.0
male,33,26.57,6.0,89.0,39.3,22.0
male,40,24.97,23.0,107.0,40.6,159.0
male,74,26.04,7.0,86.0,39.8,39.0
female,28,22.68,14.0,107.0,39.9,87.0
female,21,21.93,26.0,100.0,41.0,142.0
female,42,23.51,9.0,89.0,39.5,41.0
female,64,24.22,21.0,87.0,41.0,96.0
female,55,23.67,1.0,86.0,37.8,4.0
female,61,24.89,19.0,93.0,40.3,102.0
female,31,22.68,24.0,105.0,40.7,144.0
female,55,22.79,27.0,110.0,40.6,186.0
female,44,23.95,18.0,91.0,40.4,85.0
male,37,24.4,5.0,83.0,39.1,15.0
male,28,23.48,24.0,102.0,40.8,129.0
female,37,22.14,23.0,100.0,40.3,129.0
female,46,23.81,14.0,90.0,40.2,67.0
female,34,22.76,2.0,87.0,37.8,8.0
male,34,24.97,18.0,98.0,40.7,90.0
male,32,25.59,6.0,86.0,39.7,19.0
female,23,22.21,11.0,89.0,40.0,44.0
male,42,24.0,13.0,93.0,40.6,57.0
male,29,24.11,20.0,107.0,40.7,119.0
male,30,25.68,12.0,89.0,40.3,43.0
female,61,24.24,27.0,95.0,40.7,151.0
female,21,21.93,6.0,81.0,39.2,21.0
female,40,23.3,7.0,82.0,39.5,25.0
male,62,26.08,7.0,93.0,39.4,38.0
male,36,26.09,29.0,113.0,40.9,212.0
male,41,25.22,5.0,91.0,39.4,21.0
male,35,26.64,3.0,83.0,39.0,8.0
female,40,22.15,24.0,106.0,40.9,151.0
female,38,24.09,25.0,107.0,40.6,159.0
female,39,23.78,20.0,93.0,40.6,95.0
male,53,25.88,18.0,102.0,40.3,118.0
female,27,23.34,12.0,93.0,39.8,57.0
female,64,25.24,16.0,96.0,40.5,90.0
male,54,26.3,6.0,80.0,39.3,19.0
male,65,25.59,2.0,77.0,37.9,7.0
female,22,21.49,27.0,107.0,40.7,169.0
female,28,23.26,4.0,85.0,39.0,15.0
female,77,23.94,23.0,107.0,40.5,164.0
male,43,25.71,13.0,94.0,40.1,70.0
male,40,26.58,4.0,93.0,39.1,20.0
female,38,26.35,17.0,94.0,40.4,83.0
male,50,26.58,28.0,107.0,40.9,205.0
female,42,22.58,3.0,83.0,38.5,12.0
female,64,23.92,15.0,102.0,40.5,95.0
female,23,22.41,10.0,100.0,39.8,54.0
female,25,22.77,13.0,87.0,40.2,54.0
male,22,24.97,9.0,98.0,39.7,42.0
female,26,22.72,27.0,107.0,41.0,164.0
female,34,22.99,8.0,79.0,39.7,26.0
male,38,24.26,4.0,86.0,39.1,13.0
male,46,25.77,23.0,105.0,40.9,160.0
female,37,22.91,21.0,101.0,40.7,119.0
male,40,26.59,15.0,89.0,40.1,63.0
female,32,22.64,29.0,101.0,40.8,167.0
female,60,23.42,15.0,91.0,40.0,76.0
male,37,26.17,3.0,75.0,38.5,5.0
female,35,21.63,25.0,107.0,40.4,158.0
male,28,25.03,16.0,103.0,40.3,88.0
female,73,22.64,28.0,119.0,40.8,235.0
male,32,26.56,16.0,96.0,40.3,76.0
male,35,25.22,10.0,87.0,40.0,33.0
male,26,22.69,16.0,102.0,40.4,82.0
male,27,23.12,15.0,103.0,40.0,81.0
male,32,25.77,18.0,101.0,40.3,102.0
male,28,24.11,13.0,91.0,40.3,47.0
female,50,25.11,4.0,92.0,38.7,20.0
male,21,24.11,11.0,90.0,39.9,34.0
male,33,23.5,12.0,88.0,40.1,40.0
male,64,24.28,28.0,100.0,40.6,191.0
female,66,22.21,11.0,94.0,39.9,58.0
female,32,23.2,8.0,84.0,39.6,28.0
female,66,23.89,27.0,116.0,40.8,207.0
female,76,25.22,20.0,92.0,40.8,111.0
male,52,24.54,6.0,80.0,39.2,19.0
female,47,23.59,1.0,84.0,37.8,4.0
male,28,23.45,16.0,98.0,40.2,76.0
female,46,22.31,8.0,87.0,39.5,35.0
male,50,24.66,12.0,99.0,39.8,71.0
female,79,23.34,8.0,83.0,39.2,36.0
male,42,24.4,26.0,98.0,40.3,144.0
female,65,23.94,4.0,82.0,38.7,17.0
female,30,22.14,25.0,105.0,40.8,151.0
male,26,25.25,5.0,77.0,39.2,9.0
male,26,25.49,16.0,87.0,40.4,55.0
male,70,26.06,20.0,95.0,40.4,124.0
female,69,22.65,13.0,94.0,40.0,71.0
male,21,25.22,11.0,89.0,40.0,36.0
female,76,22.72,20.0,96.0,40.3,119.0
female,25,21.89,4.0,86.0,38.9,16.0
female,24,23.12,27.0,100.0,40.7,147.0
female,39,23.24,18.0,100.0,40.7,104.0
male,34,24.64,16.0,90.0,40.2,63.0
male,26,25.93,14.0,94.0,40.3,57.0
female,29,22.68,6.0,92.0,39.0,28.0
male,71,26.27,22.0,111.0,41.0,203.0
female,25,22.72,28.0,109.0,41.2,181.0
female,30,22.67,21.0,99.0,40.6,117.0
male,25,23.75,12.0,93.0,40.1,49.0
male,25,26.3,15.0,96.0,40.5,67.0
male,65,25.96,18.0,100.0,40.5,124.0
male,23,25.21,6.0,84.0,39.6,15.0
female,65,24.31,1.0,86.0,37.7,5.0
male,30,24.22,4.0,87.0,38.8,13.0
female,68,23.88,23.0,100.0,40.5,140.0
male,31,25.62,5.0,92.0,39.0,20.0
female,30,23.05,3.0,89.0,38.8,13.0
female,43,22.4,21.0,99.0,40.9,114.0
male,72,25.51,2.0,77.0,38.4,8.0
female,76,24.57,28.0,116.0,40.4,221.0
male,26,25.97,16.0,105.0,40.4,87.0
female,70,22.84,3.0,86.0,38.8,14.0
female,41,22.83,2.0,86.0,38.3,9.0
female,33,19.88,4.0,80.0,38.7,14.0
male,21,25.0,20.0,97.0,40.4,84.0
male,40,23.67,2.0,81.0,38.1,5.0
female,46,20.52,14.0,93.0,40.2,71.0
female,47,24.35,3.0,84.0,38.9,12.0
male,20,23.33,1.0,81.0,38.1,2.0
female,26,21.87,16.0,101.0,39.9,89.0
male,27,25.98,27.0,107.0,41.0,166.0
female,68,24.73,22.0,102.0,40.1,137.0
male,72,24.57,8.0,83.0,39.3,37.0
male,47,25.99,6.0,81.0,39.4,19.0
male,37,23.69,28.0,110.0,41.0,201.0
male,37,23.89,12.0,94.0,39.5,54.0
male,76,26.88,7.0,93.0,39.6,46.0
male,27,25.99,6.0,88.0,39.4,20.0
male,37,26.03,9.0,85.0,39.4,32.0
female,40,22.89,7.0,83.0,39.5,26.0
female,69,25.59,16.0,95.0,40.3,89.0
male,56,23.89,20.0,97.0,40.6,118.0
male,35,25.76,29.0,102.0,41.0,162.0
male,51,25.95,30.0,101.0,40.6,191.0
female,22,23.42,6.0,89.0,39.1,25.0
female,29,22.68,25.0,109.0,40.5,160.0
male,28,24.4,2.0,90.0,38.4,7.0
female,38,23.12,1.0,82.0,37.9,4.0
male,32,25.83,25.0,99.0,40.8,126.0
male,46,24.93,28.0,102.0,40.7,172.0
female,27,23.72,21.0,89.0,40.8,87.0
male,26,25.17,18.0,94.0,40.6,75.0
female,39,21.55,3.0,84.0,38.9,12.0
female,24,23.26,26.0,108.0,40.7,160.0
female,35,23.45,15.0,87.0,40.4,61.0
male,54,23.37,26.0,97.0,40.7,151.0
male,35,23.81,12.0,98.0,40.0,66.0
female,64,21.91,16.0,95.0,40.5,91.0
male,22,25.45,23.0,98.0,40.8,106.0
male,27,24.25,12.0,98.0,40.2,60.0
female,46,23.74,26.0,97.0,40.9,140.0
male,45,24.74,6.0,92.0,39.4,30.0
male,31,23.39,21.0,105.0,40.4,119.0
male,49,25.17,13.0,92.0,40.2,65.0
female,31,22.38,29.0,110.0,40.8,192.0
female,39,25.82,20.0,96.0,40.6,102.0
female,39,24.68,15.0,101.0,40.1,85.0
male,24,23.45,26.0,102.0,40.7,134.0
female,72,23.34,28.0,105.0,40.7,191.0
male,55,27.13,26.0,112.0,40.4,230.0
female,32,23.71,26.0,109.0,40.7,168.0
male,31,24.69,14.0,90.0,40.3,51.0
male,20,25.2,27.0,98.0,40.7,122.0
female,24,23.31,12.0,88.0,40.2,51.0
female,76,24.77,10.0,94.0,39.8,56.0
male,38,25.43,7.0,83.0,39.5,20.0
female,46,24.8,5.0,77.0,39.1,16.0
female,28,21.3,17.0,86.0,40.2,68.0
male,38,26.17,26.0,103.0,40.8,155.0
male,35,28.09,6.0,93.0,39.2,27.0
male,54,25.44,7.0,92.0,39.7,36.0
female,43,24.39,30.0,105.0,41.2,187.0
male,67,25.54,14.0,90.0,40.0,75.0
male,64,25.53,20.0,104.0,40.2,141.0
female,39,23.34,5.0,88.0,39.3,22.0
female,41,23.31,26.0,107.0,40.8,173.0
female,49,25.0,8.0,93.0,39.2,40.0
female,46,24.49,16.0,91.0,40.3,74.0
female,23,21.79,9.0,101.0,39.5,51.0
male,33,27.13,4.0,90.0,39.2,18.0
male,64,25.62,22.0,105.0,41.0,166.0
male,51,25.44,3.0,81.0,38.6,10.0
male,73,24.05,28.0,105.0,41.0,225.0
female,42,24.65,20.0,91.0,40.3,95.0
female,25,22.94,4.0,80.0,39.2,14.0
female,46,21.79,30.0,115.0,40.8,226.0
male,36,25.19,13.0,91.0,40.3,60.0
male,22,24.54,14.0,96.0,39.8,59.0
male,55,25.38,20.0,94.0,40.3,110.0
male,64,25.77,15.0,99.0,40.4,103.0
female,52,21.97,3.0,80.0,38.4,11.0
female,35,20.55,20.0,97.0,40.3,106.0
male,71,25.98,26.0,111.0,40.9,231.0
female,67,24.03,20.0,96.0,40.6,116.0
female,59,23.42,20.0,109.0,40.5,139.0
male,35,25.8,10.0,81.0,40.0,24.0
male,43,24.3,27.0,107.0,40.9,181.0
female,40,21.78,22.0,92.0,40.2,110.0
female,22,23.83,29.0,98.0,41.0,149.0
male,53,25.96,18.0,96.0,40.5,103.0
male,21,25.18,11.0,86.0,39.8,30.0
male,35,25.77,17.0,96.0,40.3,85.0
female,34,23.99,8.0,94.0,39.9,38.0
male,27,25.08,27.0,118.0,40.8,209.0
male,54,26.04,29.0,111.0,40.5,238.0
male,76,24.49,19.0,101.0,40.5,142.0
male,50,26.03,21.0,100.0,40.4,126.0
female,38,22.22,25.0,99.0,40.6,142.0
male,21,23.99,4.0,80.0,38.9,8.0
male,20,25.86,6.0,89.0,39.4,17.0
male,44,26.04,20.0,101.0,40.6,126.0
male,48,26.27,15.0,90.0,40.2,74.0
male,28,26.72,20.0,95.0,40.6,81.0
female,21,22.31,23.0,102.0,40.4,128.0
male,20,25.7,23.0,109.0,40.3,141.0
male,33,25.35,13.0,95.0,39.7,57.0
female,39,24.24,13.0,93.0,40.3,63.0
male,43,26.31,19.0,100.0,40.2,116.0
female,58,23.67,25.0,106.0,40.5,164.0
female,24,22.63,9.0,91.0,39.8,42.0
female,74,22.21,9.0,89.0,40.0,46.0
male,21,25.77,24.0,93.0,40.5,97.0
female,46,23.31,2.0,72.0,38.4,6.0
female,73,24.86,18.0,105.0,40.4,124.0
male,47,27.77,27.0,106.0,41.0,191.0
male,33,25.83,28.0,107.0,40.8,176.0
female,33,24.17,26.0,105.0,40.6,157.0
female,21,23.19,5.0,80.0,39.1,16.0
female,36,24.62,27.0,95.0,40.9,131.0
female,42,24.97,9.0,87.0,39.9,37.0
female,23,23.94,9.0,91.0,39.6,39.0
female,62,22.59,20.0,107.0,40.6,136.0
female,79,21.23,27.0,98.0,41.3,170.0
female,79,24.22,18.0,97.0,40.2,109.0
female,68,21.97,3.0,85.0,38.7,14.0
male,52,25.31,14.0,95.0,40.2,76.0
female,33,22.96,21.0,104.0,40.8,126.0
female,39,25.24,11.0,87.0,39.6,47.0
male,61,24.27,12.0,94.0,39.6,74.0
male,61,25.99,20.0,99.0,40.8,132.0
male,32,25.49,14.0,91.0,40.0,57.0
male,22,25.72,11.0,98.0,39.5,55.0
male,29,24.38,10.0,86.0,39.8,31.0
female,50,23.42,13.0,102.0,40.0,79.0
female,67,23.18,3.0,95.0,38.5,16.0
male,26,25.96,16.0,91.0,40.5,59.0
female,56,22.94,18.0,96.0,40.5,102.0
male,61,24.18,19.0,108.0,40.1,152.0
female,21,20.17,9.0,84.0,39.9,34.0
female,43,22.5,8.0,86.0,39.4,34.0
male,20,24.44,21.0,103.0,40.7,103.0
female,20,23.39,5.0,75.0,38.8,13.0
female,27,22.77,19.0,101.0,40.6,107.0
female,28,24.32,22.0,97.0,40.6,115.0
female,27,23.84,13.0,93.0,40.0,59.0
female,79,24.91,6.0,91.0,39.2,32.0
female,33,23.83,18.0,98.0,40.5,97.0
male,58,23.91,16.0,97.0,40.3,99.0
female,52,22.79,26.0,107.0,41.0,170.0
male,20,23.2,14.0,91.0,40.2,46.0
female,42,24.68,21.0,103.0,40.8,125.0
male,22,24.44,19.0,97.0,40.5,86.0
female,75,22.55,6.0,86.0,39.6,29.0
female,29,23.38,8.0,93.0,39.8,37.0
female,53,25.82,20.0,96.0,40.4,107.0
male,69,25.75,25.0,105.0,40.6,199.0
male,29,24.03,16.0,106.0,40.3,94.0
male,62,26.04,14.0,94.0,40.3,85.0
female,22,24.39,2.0,78.0,38.6,6.0
female,25,23.44,5.0,89.0,39.4,21.0
female,47,21.17,16.0,99.0,40.2,94.0
female,55,22.39,27.0,109.0,40.9,184.0
female,26,22.68,17.0,94.0,40.5,81.0
male,63,25.1,25.0,112.0,40.7,210.0
male,51,24.34,15.0,89.0,40.0,66.0
male,69,26.82,22.0,95.0,40.5,147.0
male,71,27.74,13.0,90.0,40.3,77.0
female,32,25.1,10.0,94.0,40.1,47.0
male,52,28.05,29.0,108.0,40.8,223.0
female,29,24.77,14.0,95.0,40.1,67.0
male,43,25.88,16.0,101.0,39.9,94.0
male,68,24.16,8.0,81.0,39.4,31.0
female,29,21.61,14.0,87.0,40.4,57.0
female,21,23.92,2.0,76.0,37.8,6.0
female,59,24.65,26.0,102.0,40.8,162.0
female,74,25.26,10.0,86.0,40.0,46.0
male,20,23.7,14.0,89.0,40.5,42.0
female,41,21.22,23.0,107.0,40.4,150.0
female,20,21.03,13.0,88.0,39.9,56.0
female,59,22.68,22.0,106.0,40.7,147.0
female,26,23.32,17.0,89.0,40.6,71.0
male,39,25.49,21.0,97.0,40.5,112.0
female,65,23.05,30.0,109.0,40.9,212.0
male,44,24.12,2.0,80.0,37.9,6.0
female,52,22.28,4.0,78.0,39.0,14.0
male,22,24.98,18.0,94.0,40.1,64.0
female,21,24.45,6.0,84.0,39.4,20.0
male,23,24.72,11.0,93.0,40.0,41.0
female,34,21.2,25.0,112.0,40.7,171.0
male,27,25.42,7.0,89.0,39.6,24.0
male,62,25.11,11.0,97.0,39.9,69.0
